ID_PESQUISA;ID_QUESTIONARIO;ID_PERGUNTA;SIGLA_LOTACAO;RESPOSTA;SITUACAO
47239;649;2054;CAAST/SSV;Desconheço;Fim respostas
47239;649;2055;CAAST/SSV;Desconheço;Fim respostas
47239;649;2056;CAAST/SSV;Desconheço;Fim respostas
47239;649;2057;CAAST/SSV;Desconheço;Fim respostas
47240;644;1982;JD/UAA;Concordo;Fim respostas
47240;644;1983;JD/UAA;Concordo;Fim respostas
47240;644;1984;JD/UAA;Desconheço;Fim respostas
47240;644;1985;JD/UAA;Desconheço;Fim respostas
47240;644;1986;JD/UAA;Desconheço;Fim respostas
47240;644;1987;JD/UAA;Desconheço;Fim respostas
47240;644;1988;JD/UAA;Desconheço;Fim respostas
47240;644;1989;JD/UAA;Desconheço;Fim respostas
47240;644;1990;JD/UAA;Desconheço;Fim respostas
47240;644;1991;JD/UAA;Desconheço;Fim respostas
47240;644;1992;JD/UAA;Desconheço;Fim respostas
47240;645;1994;JD/UAA;Concordo;Fim respostas
47240;645;1995;JD/UAA;Desconheço;Fim respostas
47240;645;1996;JD/UAA;Desconheço;Fim respostas
47240;645;1997;JD/UAA;Concordo;Fim respostas
47240;645;1998;JD/UAA;Concordo;Fim respostas
47240;645;1999;JD/UAA;Concordo;Fim respostas
47240;645;2000;JD/UAA;Desconheço;Fim respostas
47240;645;2001;JD/UAA;Concordo;Fim respostas
47240;645;2002;JD/UAA;Concordo;Fim respostas
47240;646;2004;JD/UAA;Discordo;Fim respostas
47240;646;2005;JD/UAA;Discordo;Fim respostas
47240;646;2006;JD/UAA;Discordo;Fim respostas
47240;646;2007;JD/UAA;Desconheço;Fim respostas
47240;646;2008;JD/UAA;Desconheço;Fim respostas
47240;646;2009;JD/UAA;Concordo;Fim respostas
47240;646;2010;JD/UAA;Desconheço;Fim respostas
47240;646;2011;JD/UAA;Discordo;Fim respostas
47240;646;2012;JD/UAA;Desconheço;Fim respostas
47240;646;2013;JD/UAA;Desconheço;Fim respostas
47240;647;2015;JD/UAA;Concordo;Fim respostas
47240;647;2016;JD/UAA;Desconheço;Fim respostas
47240;647;2017;JD/UAA;Desconheço;Fim respostas
47240;647;2018;JD/UAA;Desconheço;Fim respostas
47240;647;2019;JD/UAA;Discordo;Fim respostas
47240;647;2020;JD/UAA;Desconheço;Fim respostas
47240;647;2021;JD/UAA;Desconheço;Fim respostas
47240;647;2022;JD/UAA;Desconheço;Fim respostas
47240;647;2023;JD/UAA;Discordo;Fim respostas
47240;647;2024;JD/UAA;Concordo;Fim respostas
47240;647;2025;JD/UAA;Desconheço;Fim respostas
47240;647;2026;JD/UAA;Concordo;Fim respostas
47240;647;2027;JD/UAA;Concordo;Fim respostas
47240;647;2028;JD/UAA;Concordo;Fim respostas
47240;647;2029;JD/UAA;Discordo;Fim respostas
47240;648;2031;JD/UAA;Concordo;Fim respostas
47240;648;2033;JD/UAA;Desconheço;Fim respostas
47240;648;2034;JD/UAA;Desconheço;Fim respostas
47240;648;2035;JD/UAA;Concordo;Fim respostas
47240;648;2036;JD/UAA;Discordo;Fim respostas
47240;649;2038;JD/UAA;Concordo;Fim respostas
47240;649;2039;JD/UAA;Concordo;Fim respostas
47240;649;2040;JD/UAA;Desconheço;Fim respostas
47240;649;2041;JD/UAA;Desconheço;Fim respostas
47240;649;2042;JD/UAA;Desconheço;Fim respostas
47240;649;2043;JD/UAA;Concordo;Fim respostas
47240;649;2044;JD/UAA;Desconheço;Fim respostas
47240;649;2045;JD/UAA;Desconheço;Fim respostas
47240;649;2046;JD/UAA;Desconheço;Fim respostas
47240;649;2047;JD/UAA;Desconheço;Fim respostas
47240;649;2048;JD/UAA;Desconheço;Fim respostas
47240;649;2049;JD/UAA;Concordo;Fim respostas
47240;649;2050;JD/UAA;Desconheço;Fim respostas
47240;649;2051;JD/UAA;Desconheço;Fim respostas
47240;649;2052;JD/UAA;Concordo;Fim respostas
47240;649;2053;JD/UAA;Desconheço;Fim respostas
47240;649;2054;JD/UAA;Desconheço;Fim respostas
47240;649;2055;JD/UAA;Desconheço;Fim respostas
47240;649;2056;JD/UAA;Desconheço;Fim respostas
47240;649;2057;JD/UAA;Desconheço;Fim respostas
47242;644;1982;TC/DEQ;Concordo;Fim respostas
47242;644;1983;TC/DEQ;Concordo;Fim respostas
47242;644;1984;TC/DEQ;Concordo;Fim respostas
47242;644;1985;TC/DEQ;Discordo;Fim respostas
47242;644;1986;TC/DEQ;Concordo;Fim respostas
47242;644;1987;TC/DEQ;Concordo;Fim respostas
47242;644;1988;TC/DEQ;Concordo;Fim respostas
47242;644;1989;TC/DEQ;Concordo;Fim respostas
47242;644;1990;TC/DEQ;Desconheço;Fim respostas
47242;644;1991;TC/DEQ;Discordo;Fim respostas
47242;644;1992;TC/DEQ;Concordo;Fim respostas
47242;645;1994;TC/DEQ;Concordo;Fim respostas
47242;645;1995;TC/DEQ;Discordo;Fim respostas
47242;645;1996;TC/DEQ;Discordo;Fim respostas
47242;645;1997;TC/DEQ;Concordo;Fim respostas
47242;645;1998;TC/DEQ;Concordo;Fim respostas
47242;645;1999;TC/DEQ;Concordo;Fim respostas
47242;645;2000;TC/DEQ;Desconheço;Fim respostas
47242;645;2001;TC/DEQ;Discordo;Fim respostas
47242;645;2002;TC/DEQ;Concordo;Fim respostas
47242;646;2004;TC/DEQ;Concordo;Fim respostas
47242;646;2005;TC/DEQ;Concordo;Fim respostas
47242;646;2006;TC/DEQ;Concordo;Fim respostas
47242;646;2007;TC/DEQ;Concordo;Fim respostas
47242;646;2008;TC/DEQ;Concordo;Fim respostas
47242;646;2009;TC/DEQ;Concordo;Fim respostas
47242;646;2010;TC/DEQ;Desconheço;Fim respostas
47242;646;2011;TC/DEQ;Desconheço;Fim respostas
47242;646;2012;TC/DEQ;Discordo;Fim respostas
47242;646;2013;TC/DEQ;Discordo;Fim respostas
47242;647;2015;TC/DEQ;Concordo;Fim respostas
47242;647;2016;TC/DEQ;Concordo;Fim respostas
47242;647;2017;TC/DEQ;Concordo;Fim respostas
47242;647;2018;TC/DEQ;Concordo;Fim respostas
47242;647;2019;TC/DEQ;Concordo;Fim respostas
47242;647;2020;TC/DEQ;Concordo;Fim respostas
47242;647;2021;TC/DEQ;Desconheço;Fim respostas
47242;647;2022;TC/DEQ;Concordo;Fim respostas
47242;647;2023;TC/DEQ;Desconheço;Fim respostas
47242;647;2024;TC/DEQ;Concordo;Fim respostas
47242;647;2025;TC/DEQ;Desconheço;Fim respostas
47242;647;2026;TC/DEQ;Discordo;Fim respostas
47242;647;2027;TC/DEQ;Concordo;Fim respostas
47242;647;2028;TC/DEQ;Concordo;Fim respostas
47242;647;2029;TC/DEQ;Desconheço;Fim respostas
47242;648;2031;TC/DEQ;Desconheço;Fim respostas
47242;648;2033;TC/DEQ;Discordo;Fim respostas
47242;648;2034;TC/DEQ;Concordo;Fim respostas
47242;648;2035;TC/DEQ;Desconheço;Fim respostas
47242;648;2036;TC/DEQ;Desconheço;Fim respostas
47242;649;2038;TC/DEQ;Desconheço;Fim respostas
47242;649;2039;TC/DEQ;Concordo;Fim respostas
47242;649;2040;TC/DEQ;Desconheço;Fim respostas
47242;649;2041;TC/DEQ;Desconheço;Fim respostas
47242;649;2042;TC/DEQ;Desconheço;Fim respostas
47242;649;2043;TC/DEQ;Desconheço;Fim respostas
47242;649;2044;TC/DEQ;Desconheço;Fim respostas
47242;649;2045;TC/DEQ;Desconheço;Fim respostas
47242;649;2046;TC/DEQ;Desconheço;Fim respostas
47242;649;2047;TC/DEQ;Desconheço;Fim respostas
47242;649;2048;TC/DEQ;Desconheço;Fim respostas
47242;649;2049;TC/DEQ;Desconheço;Fim respostas
47242;649;2050;TC/DEQ;Desconheço;Fim respostas
47242;649;2051;TC/DEQ;Desconheço;Fim respostas
47242;649;2052;TC/DEQ;Desconheço;Fim respostas
47242;649;2053;TC/DEQ;Desconheço;Fim respostas
47242;649;2054;TC/DEQ;Desconheço;Fim respostas
47242;649;2055;TC/DEQ;Desconheço;Fim respostas
47242;649;2056;TC/DEQ;Desconheço;Fim respostas
47242;649;2057;TC/DEQ;Desconheço;Fim respostas
47243;644;1982;R/SUPRI;Concordo;Fim respostas
47243;644;1982;ET/UAL;Concordo;Fim respostas
47243;644;1983;R/SUPRI;Discordo;Fim respostas
47243;644;1983;ET/UAL;Discordo;Fim respostas
47243;644;1984;R/SUPRI;Discordo;Fim respostas
47243;644;1984;ET/UAL;Discordo;Fim respostas
47243;644;1985;R/SUPRI;Concordo;Fim respostas
47243;644;1985;ET/UAL;Concordo;Fim respostas
47243;644;1986;R/SUPRI;Discordo;Fim respostas
47243;644;1986;ET/UAL;Discordo;Fim respostas
47243;644;1987;R/SUPRI;Discordo;Fim respostas
47243;644;1987;ET/UAL;Discordo;Fim respostas
47243;644;1988;R/SUPRI;Discordo;Fim respostas
47243;644;1988;ET/UAL;Discordo;Fim respostas
47243;644;1989;R/SUPRI;Discordo;Fim respostas
47243;644;1989;ET/UAL;Discordo;Fim respostas
47243;644;1990;R/SUPRI;Desconheço;Fim respostas
47243;644;1990;ET/UAL;Desconheço;Fim respostas
47243;644;1991;R/SUPRI;Desconheço;Fim respostas
47243;644;1991;ET/UAL;Desconheço;Fim respostas
47243;644;1992;R/SUPRI;Discordo;Fim respostas
47243;644;1992;ET/UAL;Discordo;Fim respostas
47243;645;1994;R/SUPRI;Desconheço;Fim respostas
47243;645;1994;ET/UAL;Desconheço;Fim respostas
47243;645;1995;R/SUPRI;Desconheço;Fim respostas
47243;645;1995;ET/UAL;Desconheço;Fim respostas
47243;645;1996;R/SUPRI;Desconheço;Fim respostas
47243;645;1996;ET/UAL;Desconheço;Fim respostas
47243;645;1997;R/SUPRI;Desconheço;Fim respostas
47243;645;1997;ET/UAL;Desconheço;Fim respostas
47243;645;1998;R/SUPRI;Concordo;Fim respostas
47243;645;1998;ET/UAL;Concordo;Fim respostas
47243;645;1999;R/SUPRI;Discordo;Fim respostas
47243;645;1999;ET/UAL;Discordo;Fim respostas
47243;645;2000;R/SUPRI;Desconheço;Fim respostas
47243;645;2000;ET/UAL;Desconheço;Fim respostas
47243;645;2001;R/SUPRI;Desconheço;Fim respostas
47243;645;2001;ET/UAL;Desconheço;Fim respostas
47243;645;2002;R/SUPRI;Desconheço;Fim respostas
47243;645;2002;ET/UAL;Desconheço;Fim respostas
47243;646;2004;R/SUPRI;Discordo;Fim respostas
47243;646;2004;ET/UAL;Discordo;Fim respostas
47243;646;2005;R/SUPRI;Desconheço;Fim respostas
47243;646;2005;ET/UAL;Desconheço;Fim respostas
47243;646;2006;R/SUPRI;Desconheço;Fim respostas
47243;646;2006;ET/UAL;Desconheço;Fim respostas
47243;646;2007;R/SUPRI;Discordo;Fim respostas
47243;646;2007;ET/UAL;Discordo;Fim respostas
47243;646;2008;R/SUPRI;Desconheço;Fim respostas
47243;646;2008;ET/UAL;Desconheço;Fim respostas
47243;646;2009;R/SUPRI;Desconheço;Fim respostas
47243;646;2009;ET/UAL;Desconheço;Fim respostas
47243;646;2010;R/SUPRI;Concordo;Fim respostas
47243;646;2010;ET/UAL;Concordo;Fim respostas
47243;646;2011;R/SUPRI;Desconheço;Fim respostas
47243;646;2011;ET/UAL;Desconheço;Fim respostas
47243;646;2012;R/SUPRI;Desconheço;Fim respostas
47243;646;2012;ET/UAL;Desconheço;Fim respostas
47243;646;2013;R/SUPRI;Desconheço;Fim respostas
47243;646;2013;ET/UAL;Desconheço;Fim respostas
47243;647;2015;R/SUPRI;Discordo;Fim respostas
47243;647;2015;ET/UAL;Discordo;Fim respostas
47243;647;2016;R/SUPRI;Desconheço;Fim respostas
47243;647;2016;ET/UAL;Desconheço;Fim respostas
47243;647;2017;R/SUPRI;Desconheço;Fim respostas
47243;647;2017;ET/UAL;Desconheço;Fim respostas
47243;647;2018;R/SUPRI;Concordo;Fim respostas
47243;647;2018;ET/UAL;Concordo;Fim respostas
47243;647;2019;R/SUPRI;Concordo;Fim respostas
47243;647;2019;ET/UAL;Concordo;Fim respostas
47243;647;2020;R/SUPRI;Concordo;Fim respostas
47243;647;2020;ET/UAL;Concordo;Fim respostas
47243;647;2021;R/SUPRI;Concordo;Fim respostas
47243;647;2021;ET/UAL;Concordo;Fim respostas
47243;647;2022;R/SUPRI;Concordo;Fim respostas
47243;647;2022;ET/UAL;Concordo;Fim respostas
47243;647;2023;R/SUPRI;Concordo;Fim respostas
47243;647;2023;ET/UAL;Concordo;Fim respostas
47243;647;2024;R/SUPRI;Discordo;Fim respostas
47243;647;2024;ET/UAL;Discordo;Fim respostas
47243;647;2025;R/SUPRI;Discordo;Fim respostas
47243;647;2025;ET/UAL;Discordo;Fim respostas
47243;647;2026;R/SUPRI;Discordo;Fim respostas
47243;647;2026;ET/UAL;Discordo;Fim respostas
47243;647;2027;R/SUPRI;Concordo;Fim respostas
47243;647;2027;ET/UAL;Concordo;Fim respostas
47243;647;2028;R/SUPRI;Desconheço;Fim respostas
47243;647;2028;ET/UAL;Desconheço;Fim respostas
47243;647;2029;R/SUPRI;Concordo;Fim respostas
47243;647;2029;ET/UAL;Concordo;Fim respostas
47243;648;2031;R/SUPRI;Concordo;Fim respostas
47243;648;2031;ET/UAL;Concordo;Fim respostas
47243;648;2033;R/SUPRI;Concordo;Fim respostas
47243;648;2033;ET/UAL;Concordo;Fim respostas
47243;648;2034;R/SUPRI;Concordo;Fim respostas
47243;648;2034;ET/UAL;Concordo;Fim respostas
47243;648;2035;R/SUPRI;Concordo;Fim respostas
47243;648;2035;ET/UAL;Concordo;Fim respostas
47243;648;2036;R/SUPRI;Concordo;Fim respostas
47243;648;2036;ET/UAL;Concordo;Fim respostas
47243;649;2038;R/SUPRI;Concordo;Fim respostas
47243;649;2038;ET/UAL;Concordo;Fim respostas
47243;649;2039;R/SUPRI;Concordo;Fim respostas
47243;649;2039;ET/UAL;Concordo;Fim respostas
47243;649;2040;R/SUPRI;Desconheço;Fim respostas
47243;649;2040;ET/UAL;Desconheço;Fim respostas
47243;649;2041;R/SUPRI;Desconheço;Fim respostas
47243;649;2041;ET/UAL;Desconheço;Fim respostas
47243;649;2042;R/SUPRI;Concordo;Fim respostas
47243;649;2042;ET/UAL;Concordo;Fim respostas
47243;649;2043;R/SUPRI;Desconheço;Fim respostas
47243;649;2043;ET/UAL;Desconheço;Fim respostas
47243;649;2044;R/SUPRI;Desconheço;Fim respostas
47243;649;2044;ET/UAL;Desconheço;Fim respostas
47243;649;2045;R/SUPRI;Desconheço;Fim respostas
47243;649;2045;ET/UAL;Desconheço;Fim respostas
47243;649;2046;R/SUPRI;Desconheço;Fim respostas
47243;649;2046;ET/UAL;Desconheço;Fim respostas
47243;649;2047;R/SUPRI;Desconheço;Fim respostas
47243;649;2047;ET/UAL;Desconheço;Fim respostas
47243;649;2048;R/SUPRI;Desconheço;Fim respostas
47243;649;2048;ET/UAL;Desconheço;Fim respostas
47243;649;2049;R/SUPRI;Desconheço;Fim respostas
47243;649;2049;ET/UAL;Desconheço;Fim respostas
47243;649;2050;R/SUPRI;Desconheço;Fim respostas
47243;649;2050;ET/UAL;Desconheço;Fim respostas
47243;649;2051;R/SUPRI;Desconheço;Fim respostas
47243;649;2051;ET/UAL;Desconheço;Fim respostas
47243;649;2052;R/SUPRI;Desconheço;Fim respostas
47243;649;2052;ET/UAL;Desconheço;Fim respostas
47243;649;2053;R/SUPRI;Desconheço;Fim respostas
47243;649;2053;ET/UAL;Desconheço;Fim respostas
47243;649;2054;R/SUPRI;Desconheço;Fim respostas
47243;649;2054;ET/UAL;Desconheço;Fim respostas
47243;649;2055;R/SUPRI;Desconheço;Fim respostas
47243;649;2055;ET/UAL;Desconheço;Fim respostas
47243;649;2056;R/SUPRI;Desconheço;Fim respostas
47243;649;2056;ET/UAL;Desconheço;Fim respostas
47243;649;2057;R/SUPRI;Desconheço;Fim respostas
47243;649;2057;ET/UAL;Desconheço;Fim respostas
47244;644;1982;CCE/DRD;Concordo;Fim respostas
47244;644;1982;TC/UCEO;Concordo;Fim respostas
47244;644;1983;CCE/DRD;Concordo;Fim respostas
47244;644;1983;TC/UCEO;Concordo;Fim respostas
47244;644;1984;CCE/DRD;Concordo;Fim respostas
47244;644;1984;TC/UCEO;Concordo;Fim respostas
47244;644;1985;CCE/DRD;Desconheço;Fim respostas
47244;644;1985;TC/UCEO;Desconheço;Fim respostas
47244;644;1986;CCE/DRD;Concordo;Fim respostas
47244;644;1986;TC/UCEO;Concordo;Fim respostas
47244;644;1987;CCE/DRD;Concordo;Fim respostas
47244;644;1987;TC/UCEO;Concordo;Fim respostas
47244;644;1988;CCE/DRD;Concordo;Fim respostas
47244;644;1988;TC/UCEO;Concordo;Fim respostas
47244;644;1989;CCE/DRD;Concordo;Fim respostas
47244;644;1989;TC/UCEO;Concordo;Fim respostas
47244;644;1990;CCE/DRD;Concordo;Fim respostas
47244;644;1990;TC/UCEO;Concordo;Fim respostas
47244;644;1991;CCE/DRD;Concordo;Fim respostas
47244;644;1991;TC/UCEO;Concordo;Fim respostas
47244;644;1992;CCE/DRD;Concordo;Fim respostas
47244;644;1992;TC/UCEO;Concordo;Fim respostas
47244;645;1994;CCE/DRD;Concordo;Fim respostas
47244;645;1994;TC/UCEO;Concordo;Fim respostas
47244;645;1995;CCE/DRD;Desconheço;Fim respostas
47244;645;1995;TC/UCEO;Desconheço;Fim respostas
47244;645;1996;CCE/DRD;Concordo;Fim respostas
47244;645;1996;TC/UCEO;Concordo;Fim respostas
47244;645;1997;CCE/DRD;Desconheço;Fim respostas
47244;645;1997;TC/UCEO;Desconheço;Fim respostas
47244;645;1998;CCE/DRD;Concordo;Fim respostas
47244;645;1998;TC/UCEO;Concordo;Fim respostas
47244;645;1999;CCE/DRD;Concordo;Fim respostas
47244;645;1999;TC/UCEO;Concordo;Fim respostas
47244;645;2000;CCE/DRD;Concordo;Fim respostas
47244;645;2000;TC/UCEO;Concordo;Fim respostas
47244;645;2001;CCE/DRD;Concordo;Fim respostas
47244;645;2001;TC/UCEO;Concordo;Fim respostas
47244;645;2002;CCE/DRD;Concordo;Fim respostas
47244;645;2002;TC/UCEO;Concordo;Fim respostas
47244;646;2004;CCE/DRD;Concordo;Fim respostas
47244;646;2004;TC/UCEO;Concordo;Fim respostas
47244;646;2005;CCE/DRD;Discordo;Fim respostas
47244;646;2005;TC/UCEO;Discordo;Fim respostas
47244;646;2006;CCE/DRD;Discordo;Fim respostas
47244;646;2006;TC/UCEO;Discordo;Fim respostas
47244;646;2007;CCE/DRD;Concordo;Fim respostas
47244;646;2007;TC/UCEO;Concordo;Fim respostas
47244;646;2008;CCE/DRD;Concordo;Fim respostas
47244;646;2008;TC/UCEO;Concordo;Fim respostas
47244;646;2009;CCE/DRD;Concordo;Fim respostas
47244;646;2009;TC/UCEO;Concordo;Fim respostas
47244;646;2010;CCE/DRD;Concordo;Fim respostas
47244;646;2010;TC/UCEO;Concordo;Fim respostas
47244;646;2011;CCE/DRD;Concordo;Fim respostas
47244;646;2011;TC/UCEO;Concordo;Fim respostas
47244;646;2012;CCE/DRD;Concordo;Fim respostas
47244;646;2012;TC/UCEO;Concordo;Fim respostas
47244;646;2013;CCE/DRD;Discordo;Fim respostas
47244;646;2013;TC/UCEO;Discordo;Fim respostas
47244;647;2015;CCE/DRD;Concordo;Fim respostas
47244;647;2015;TC/UCEO;Concordo;Fim respostas
47244;647;2016;CCE/DRD;Concordo;Fim respostas
47244;647;2016;TC/UCEO;Concordo;Fim respostas
47244;647;2017;CCE/DRD;Concordo;Fim respostas
47244;647;2017;TC/UCEO;Concordo;Fim respostas
47244;647;2018;CCE/DRD;Concordo;Fim respostas
47244;647;2018;TC/UCEO;Concordo;Fim respostas
47244;647;2019;CCE/DRD;Concordo;Fim respostas
47244;647;2019;TC/UCEO;Concordo;Fim respostas
47244;647;2020;CCE/DRD;Concordo;Fim respostas
47244;647;2020;TC/UCEO;Concordo;Fim respostas
47244;647;2021;CCE/DRD;Desconheço;Fim respostas
47244;647;2021;TC/UCEO;Desconheço;Fim respostas
47244;647;2022;CCE/DRD;Concordo;Fim respostas
47244;647;2022;TC/UCEO;Concordo;Fim respostas
47244;647;2023;CCE/DRD;Desconheço;Fim respostas
47244;647;2023;TC/UCEO;Desconheço;Fim respostas
47244;647;2024;CCE/DRD;Concordo;Fim respostas
47244;647;2024;TC/UCEO;Concordo;Fim respostas
47244;647;2025;CCE/DRD;Concordo;Fim respostas
47244;647;2025;TC/UCEO;Concordo;Fim respostas
47244;647;2026;CCE/DRD;Concordo;Fim respostas
47244;647;2026;TC/UCEO;Concordo;Fim respostas
47244;647;2027;CCE/DRD;Concordo;Fim respostas
47244;647;2027;TC/UCEO;Concordo;Fim respostas
47244;647;2028;CCE/DRD;Concordo;Fim respostas
47244;647;2028;TC/UCEO;Concordo;Fim respostas
47244;647;2029;CCE/DRD;Concordo;Fim respostas
47244;647;2029;TC/UCEO;Concordo;Fim respostas
47244;648;2031;CCE/DRD;Concordo;Fim respostas
47244;648;2031;TC/UCEO;Concordo;Fim respostas
47244;648;2033;CCE/DRD;Concordo;Fim respostas
47244;648;2033;TC/UCEO;Concordo;Fim respostas
47244;648;2034;CCE/DRD;Concordo;Fim respostas
47244;648;2034;TC/UCEO;Concordo;Fim respostas
47244;648;2035;CCE/DRD;Concordo;Fim respostas
47244;648;2035;TC/UCEO;Concordo;Fim respostas
47244;648;2036;CCE/DRD;Concordo;Fim respostas
47244;648;2036;TC/UCEO;Concordo;Fim respostas
47244;649;2038;CCE/DRD;Concordo;Fim respostas
47244;649;2038;TC/UCEO;Concordo;Fim respostas
47244;649;2039;CCE/DRD;Concordo;Fim respostas
47244;649;2039;TC/UCEO;Concordo;Fim respostas
47244;649;2040;CCE/DRD;Desconheço;Fim respostas
47244;649;2040;TC/UCEO;Desconheço;Fim respostas
47244;649;2041;CCE/DRD;Desconheço;Fim respostas
47244;649;2041;TC/UCEO;Desconheço;Fim respostas
47244;649;2042;CCE/DRD;Desconheço;Fim respostas
47244;649;2042;TC/UCEO;Desconheço;Fim respostas
47244;649;2043;CCE/DRD;Desconheço;Fim respostas
47244;649;2043;TC/UCEO;Desconheço;Fim respostas
47244;649;2044;CCE/DRD;Desconheço;Fim respostas
47244;649;2044;TC/UCEO;Desconheço;Fim respostas
47244;649;2045;CCE/DRD;Desconheço;Fim respostas
47244;649;2045;TC/UCEO;Desconheço;Fim respostas
47244;649;2046;CCE/DRD;Desconheço;Fim respostas
47244;649;2046;TC/UCEO;Desconheço;Fim respostas
47244;649;2047;CCE/DRD;Desconheço;Fim respostas
47244;649;2047;TC/UCEO;Desconheço;Fim respostas
47244;649;2048;CCE/DRD;Desconheço;Fim respostas
47244;649;2048;TC/UCEO;Desconheço;Fim respostas
47244;649;2049;CCE/DRD;Desconheço;Fim respostas
47244;649;2049;TC/UCEO;Desconheço;Fim respostas
47244;649;2050;CCE/DRD;Desconheço;Fim respostas
47244;649;2050;TC/UCEO;Desconheço;Fim respostas
47244;649;2051;CCE/DRD;Desconheço;Fim respostas
47244;649;2051;TC/UCEO;Desconheço;Fim respostas
47244;649;2052;CCE/DRD;Desconheço;Fim respostas
47244;649;2052;TC/UCEO;Desconheço;Fim respostas
47244;649;2053;CCE/DRD;Desconheço;Fim respostas
47244;649;2053;TC/UCEO;Desconheço;Fim respostas
47244;649;2054;CCE/DRD;Desconheço;Fim respostas
47244;649;2054;TC/UCEO;Desconheço;Fim respostas
47244;649;2055;CCE/DRD;Desconheço;Fim respostas
47244;649;2055;TC/UCEO;Desconheço;Fim respostas
47244;649;2056;CCE/DRD;Concordo;Fim respostas
47244;649;2056;TC/UCEO;Concordo;Fim respostas
47244;649;2057;CCE/DRD;Desconheço;Fim respostas
47244;649;2057;TC/UCEO;Desconheço;Fim respostas
47247;644;1982;COPAP/SGA;Concordo;Fim respostas
47247;644;1983;COPAP/SGA;Concordo;Fim respostas
47247;644;1984;COPAP/SGA;Concordo;Fim respostas
47247;644;1985;COPAP/SGA;Concordo;Fim respostas
47247;644;1986;COPAP/SGA;Concordo;Fim respostas
47247;644;1987;COPAP/SGA;Concordo;Fim respostas
47247;644;1988;COPAP/SGA;Concordo;Fim respostas
47247;644;1989;COPAP/SGA;Concordo;Fim respostas
47247;644;1990;COPAP/SGA;Concordo;Fim respostas
47247;644;1991;COPAP/SGA;Concordo;Fim respostas
47247;644;1992;COPAP/SGA;Concordo;Fim respostas
47247;645;1994;COPAP/SGA;Concordo;Fim respostas
47247;645;1995;COPAP/SGA;Concordo;Fim respostas
47247;645;1996;COPAP/SGA;Concordo;Fim respostas
47247;645;1997;COPAP/SGA;Concordo;Fim respostas
47247;645;1998;COPAP/SGA;Concordo;Fim respostas
47247;645;1999;COPAP/SGA;Concordo;Fim respostas
47247;645;2000;COPAP/SGA;Concordo;Fim respostas
47247;645;2001;COPAP/SGA;Concordo;Fim respostas
47247;645;2002;COPAP/SGA;Concordo;Fim respostas
47247;646;2004;COPAP/SGA;Concordo;Fim respostas
47247;646;2005;COPAP/SGA;Concordo;Fim respostas
47247;646;2006;COPAP/SGA;Concordo;Fim respostas
47247;646;2007;COPAP/SGA;Concordo;Fim respostas
47247;646;2008;COPAP/SGA;Concordo;Fim respostas
47247;646;2009;COPAP/SGA;Concordo;Fim respostas
47247;646;2010;COPAP/SGA;Concordo;Fim respostas
47247;646;2011;COPAP/SGA;Concordo;Fim respostas
47247;646;2012;COPAP/SGA;Concordo;Fim respostas
47247;646;2013;COPAP/SGA;Concordo;Fim respostas
47247;647;2015;COPAP/SGA;Concordo;Fim respostas
47247;647;2016;COPAP/SGA;Concordo;Fim respostas
47247;647;2017;COPAP/SGA;Concordo;Fim respostas
47247;647;2018;COPAP/SGA;Concordo;Fim respostas
47247;647;2019;COPAP/SGA;Concordo;Fim respostas
47247;647;2020;COPAP/SGA;Concordo;Fim respostas
47247;647;2021;COPAP/SGA;Concordo;Fim respostas
47247;647;2022;COPAP/SGA;Concordo;Fim respostas
47247;647;2023;COPAP/SGA;Concordo;Fim respostas
47247;647;2024;COPAP/SGA;Concordo;Fim respostas
47247;647;2025;COPAP/SGA;Concordo;Fim respostas
47247;647;2026;COPAP/SGA;Concordo;Fim respostas
47247;647;2027;COPAP/SGA;Concordo;Fim respostas
47247;647;2028;COPAP/SGA;Concordo;Fim respostas
47247;647;2029;COPAP/SGA;Concordo;Fim respostas
47247;648;2031;COPAP/SGA;Concordo;Fim respostas
47247;648;2033;COPAP/SGA;Concordo;Fim respostas
47247;648;2034;COPAP/SGA;Concordo;Fim respostas
47247;648;2035;COPAP/SGA;Concordo;Fim respostas
47247;648;2036;COPAP/SGA;Concordo;Fim respostas
47247;649;2038;COPAP/SGA;Concordo;Fim respostas
47247;649;2039;COPAP/SGA;Concordo;Fim respostas
47247;649;2040;COPAP/SGA;Concordo;Fim respostas
47247;649;2041;COPAP/SGA;Concordo;Fim respostas
47247;649;2042;COPAP/SGA;Concordo;Fim respostas
47247;649;2043;COPAP/SGA;Concordo;Fim respostas
47247;649;2044;COPAP/SGA;Concordo;Fim respostas
47247;649;2045;COPAP/SGA;Concordo;Fim respostas
47247;649;2046;COPAP/SGA;Concordo;Fim respostas
47247;649;2047;COPAP/SGA;Concordo;Fim respostas
47247;649;2048;COPAP/SGA;Concordo;Fim respostas
47247;649;2049;COPAP/SGA;Concordo;Fim respostas
47247;649;2050;COPAP/SGA;Concordo;Fim respostas
47247;649;2051;COPAP/SGA;Concordo;Fim respostas
47247;649;2052;COPAP/SGA;Concordo;Fim respostas
47247;649;2053;COPAP/SGA;Concordo;Fim respostas
47247;649;2054;COPAP/SGA;Concordo;Fim respostas
47247;649;2055;COPAP/SGA;Concordo;Fim respostas
47247;649;2056;COPAP/SGA;Concordo;Fim respostas
